label,filename,filepath,file_size,filename_length,extension_count,has_double_extension,has_uppercase_extension,has_unicode_control_char,special_char_ratio,extension_category,is_executable_extension,is_script_extension,is_macro_document,is_archive_extension,is_unknown_extension,magic_bytes_known,magic_bytes_valid,extension_mime_mismatch,claimed_mime_mismatch,embedded_file_signature_count,byte_entropy,header_entropy,printable_ratio,null_byte_ratio,unique_byte_count,url_count,ip_address_count,base64_candidate_count,suspicious_command_count,execution_api_count,network_api_count,obfuscation_pattern_count,suspicious_string_count,archive_entry_count,executable_entry_count,script_entry_count,archive_depth,compression_ratio,archive_bomb_suspected
malware,0da918ebd5cddc56c27be719b4da8eac17265e068699b036aaa24c9a37cc7376.exe,data\raw\malware\0da918ebd5cddc56c27be719b4da8eac17265e068699b036aaa24c9a37cc7376.exe,172032,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,2,7.795838287356828,5.110889825390183,0.3510567801339285,0.0599481491815476,256,0,0,1,0,0,0,1,1,0,0,0,0,0.0,0
malware,0b269aa55e1266621e690d712b0a6c2d65562f592306189b946a7724205f7d7b.exe,data\raw\malware\0b269aa55e1266621e690d712b0a6c2d65562f592306189b946a7724205f7d7b.exe,417792,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,3,7.770969766228674,0.7086026140001269,0.3435489430147059,0.0680577895220588,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,0ff0bfa768d188ea3c279002b8869edd0992003b2634971e6fb9c0cc47687a69.exe,data\raw\malware\0ff0bfa768d188ea3c279002b8869edd0992003b2634971e6fb9c0cc47687a69.exe,458752,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,3,7.453132537407407,0.703452059432127,0.3188694545200893,0.133514404296875,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,bad0f7e1c8db0923888fa5e93b4685ec60c4e5097a40547803a756eff49b69e4.ole,data\raw\benign\bad0f7e1c8db0923888fa5e93b4685ec60c4e5097a40547803a756eff49b69e4.ole,75776,68,0,0,0,0,0.0147058823529411,unknown,0,0,0,0,1,0,0,0,,0,3.565072460682744,3.848599563934505,0.1763223184121621,0.6050860430743243,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,2b9b55a8b5cc0aa3f2fbc5cd447e1bc9c07a6fbe41389b258f37d74b008ebdb7.exe,data\raw\malware\2b9b55a8b5cc0aa3f2fbc5cd447e1bc9c07a6fbe41389b258f37d74b008ebdb7.exe,208896,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,1,6.389188934097237,0.9553906940074992,0.3087469362745098,0.2134028416053921,256,0,0,1,0,0,0,1,1,0,0,0,0,0.0,0
malware,2c19a5f8e24e277a18f2b8da797fafa0a8b81624b2c7db3509b1f0463a2f4765.exe,data\raw\malware\2c19a5f8e24e277a18f2b8da797fafa0a8b81624b2c7db3509b1f0463a2f4765.exe,425984,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,4,7.757646832450412,0.6960655365709603,0.3404001089242788,0.0689039963942307,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,03afbf9b046ee6d340253662dfb45f59e4fb6e75b28dd8bf52bb8becb58145b0.ole,data\raw\malware\03afbf9b046ee6d340253662dfb45f59e4fb6e75b28dd8bf52bb8becb58145b0.ole,136703,68,0,0,0,0,0.0147058823529411,unknown,0,0,0,0,1,0,0,0,,6,5.9337387083093045,3.421290367319551,0.3236871173273447,0.3272568999948794,256,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,1b71e8727590e03502bff8b5c4c82215456c4ab3bca98b8c4968bb4b1b7b7e96.ole,data\raw\malware\1b71e8727590e03502bff8b5c4c82215456c4ab3bca98b8c4968bb4b1b7b7e96.ole,140695,68,0,0,0,0,0.0147058823529411,unknown,0,0,0,0,1,0,0,0,,6,6.098878556340598,3.552399092721432,0.3642275844912754,0.2976509470841181,256,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,69dfcca57024e28b1b7678eed75697df0567ea71f0ac97abc01691b9d5a67ecb.exe,data\raw\benign\69dfcca57024e28b1b7678eed75697df0567ea71f0ac97abc01691b9d5a67ecb.exe,1116232,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,1,6.180356950670994,4.426239999652715,0.5316735230668893,0.193906822237671,256,200,475,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,0bc50d62c3f9e3b2d9805b9b100be9ec0774aba23a447afd6cb63f745f52b9b1.exe,data\raw\malware\0bc50d62c3f9e3b2d9805b9b100be9ec0774aba23a447afd6cb63f745f52b9b1.exe,110176,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,2,6.992629356840409,5.456805630819212,0.3230830670926518,0.1876906041243101,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,2d29ace35616135e78eec31a49991b71335ac22ac3b7320eb2e687596271c2d2.exe,data\raw\malware\2d29ace35616135e78eec31a49991b71335ac22ac3b7320eb2e687596271c2d2.exe,394240,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,4,7.819368629342003,4.571732163665331,0.3344054383116883,0.0483893060064935,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,1d859f178058675075dc2bf7b7ffe7c4bd6a095cf2da986f904c064bd8066dcf.exe,data\raw\malware\1d859f178058675075dc2bf7b7ffe7c4bd6a095cf2da986f904c064bd8066dcf.exe,405504,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,6,7.331711821543108,0.6701617567332763,0.3135012231691919,0.1622080176767676,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,3b1a1aa1d3a18d81ce5c0d3df44d94c2f90d753d498cd762a6b2131182b060f7.exe,data\raw\malware\3b1a1aa1d3a18d81ce5c0d3df44d94c2f90d753d498cd762a6b2131182b060f7.exe,221184,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,1,6.2498025226177925,0.9730982208414966,0.2915310329861111,0.2329870153356481,256,0,0,1,0,0,0,1,1,0,0,0,0,0.0,0
benign,9c9ab16f3a94bde179d66cb45b1f50af58ec4b849ce103dafea33f5aef4d888c.exe,data\raw\benign\9c9ab16f3a94bde179d66cb45b1f50af58ec4b849ce103dafea33f5aef4d888c.exe,22016,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,9,5.111426779652053,5.190674551473888,0.322765261627907,0.3988462936046512,255,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,0e7143673832dd7d36b8a9e12632519a3398842affa1dcfa8c7ada62b8fe92c9.ole,data\raw\malware\0e7143673832dd7d36b8a9e12632519a3398842affa1dcfa8c7ada62b8fe92c9.ole,238754,68,0,0,0,0,0.0147058823529411,unknown,0,0,0,0,1,0,0,0,,11,6.769299344700037,1.6604477401757731,0.3400194342293741,0.2350536535513541,256,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,1d083467cb9fbd7d2b21fcd4f8f9cb0c36718d0a327052313f46a2a83bd715e2.exe,data\raw\benign\1d083467cb9fbd7d2b21fcd4f8f9cb0c36718d0a327052313f46a2a83bd715e2.exe,78936,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,2,6.376983483608008,3.0784830978023776,0.3645738319651363,0.2138441268876051,256,18,0,1,0,0,0,1,1,0,0,0,0,0.0,0
malware,1b27e35923e01484f8a09adc471562414f13b15655810c497bf9398698ed894f.exe,data\raw\malware\1b27e35923e01484f8a09adc471562414f13b15655810c497bf9398698ed894f.exe,208896,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,1,6.441041126904994,0.9037575607359648,0.3114037607230392,0.2045659083946078,256,0,0,1,0,0,0,1,1,0,0,0,0,0.0,0
benign,6b9fd5fd1fccd516aa8034ce8c1ec62ac7470f8b77b06b23c7fea2421f254ef7.exe,data\raw\benign\6b9fd5fd1fccd516aa8034ce8c1ec62ac7470f8b77b06b23c7fea2421f254ef7.exe,58816,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,2,6.068717190847697,4.642679028573871,0.3917811479869423,0.2902271490750816,256,16,1,1,0,0,0,1,1,0,0,0,0,0.0,0
malware,2e14d5c5270f63dd160a5322eabdfee6419f26a0745a033c3e0d7b4479cccc6e.exe,data\raw\malware\2e14d5c5270f63dd160a5322eabdfee6419f26a0745a033c3e0d7b4479cccc6e.exe,127968,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,1,6.689030413777771,5.1533520395156,0.2678560265066266,0.1169823705926481,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,bc81bcc2425d129d84a478eb842b09552681a23acd1075339b60b4156eb7cd2e.exe,data\raw\benign\bc81bcc2425d129d84a478eb842b09552681a23acd1075339b60b4156eb7cd2e.exe,307712,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,1,6.516056953071479,5.52355321847026,0.304823991264559,0.1447457362728785,256,1,0,2,1,0,0,2,3,0,0,0,0,0.0,0
malware,0c8ec28717313d7fd398d32d21f59f196fdf08a77fa6361e4a6d7e2da79a0b37.ole,data\raw\malware\0c8ec28717313d7fd398d32d21f59f196fdf08a77fa6361e4a6d7e2da79a0b37.ole,156514,68,0,0,0,0,0.0147058823529411,unknown,0,0,0,0,1,0,0,0,,6,5.826747157846637,1.610000346744518,0.3457070932951684,0.3524540935635151,256,1,0,3,0,0,0,3,3,0,0,0,0,0.0,0
benign,8baaee3f0699d15a860e283880baebca72912df873c5b00fdf4d55c84ad06de7.exe,data\raw\benign\8baaee3f0699d15a860e283880baebca72912df873c5b00fdf4d55c84ad06de7.exe,34248,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,3,6.66858296188846,5.253042876447548,0.4040527914038776,0.2005956552207428,256,18,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,0bf37d24813118b226c25004890524e6e27cb940988c74c72b2c0918dd87bdcb.exe,data\raw\malware\0bf37d24813118b226c25004890524e6e27cb940988c74c72b2c0918dd87bdcb.exe,397312,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,1,7.743541359852322,0.6645528344979338,0.3427507852770619,0.0809036726804123,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,20e3dc90a3e83b6202e2a7f4603b60e5e859639cb68693426c400b13aaeabd78.exe,data\raw\benign\20e3dc90a3e83b6202e2a7f4603b60e5e859639cb68693426c400b13aaeabd78.exe,9728,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,1,5.054938689006793,5.48586965078554,0.3280222039473684,0.4139597039473684,249,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,5f435219d06e44d63e9d5b7a234afe3ef384c94fc997b9cbd2f051742d69c790.exe,data\raw\benign\5f435219d06e44d63e9d5b7a234afe3ef384c94fc997b9cbd2f051742d69c790.exe,886768,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,2,6.546887129584824,5.573607595570737,0.3116531043068762,0.1406906879815239,256,21,2,13,2,0,0,13,15,0,0,0,0,0.0,0
benign,5791dc7e037378836acc67a148a3b2b7def8825594bc53cc5f2524b270fabc15.exe,data\raw\benign\5791dc7e037378836acc67a148a3b2b7def8825594bc53cc5f2524b270fabc15.exe,762368,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,1,6.438300540765738,4.895462481578114,0.3516700596037609,0.206652167981867,256,2,0,13,0,0,0,13,13,0,0,0,0,0.0,0
malware,1a9c89ecf04c230f5016f302de3907cf6805515100a2cc026c02430cd8857d56.exe,data\raw\malware\1a9c89ecf04c230f5016f302de3907cf6805515100a2cc026c02430cd8857d56.exe,290840,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,3,7.560119848336954,4.984925066677169,0.3376289368725072,0.0932574611470224,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,0b5069faca00ca4e0df750a9af6457863526cc5aaadd20753f5eb5ac3ea513e7.exe,data\raw\malware\0b5069faca00ca4e0df750a9af6457863526cc5aaadd20753f5eb5ac3ea513e7.exe,208896,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,1,6.182035446383072,0.9445397083988448,0.2861950444240196,0.2442267922794117,256,0,0,1,0,0,0,1,1,0,0,0,0,0.0,0
benign,c3dc71edc05a9e1778bbea6757b65c1f9b2f491615cb68ba686eedafb3afc0f5.exe,data\raw\benign\c3dc71edc05a9e1778bbea6757b65c1f9b2f491615cb68ba686eedafb3afc0f5.exe,259416,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,2,6.831518211917748,4.978528432088244,0.3911940666728343,0.1772751102476331,256,5,3,1,0,0,0,1,1,0,0,0,0,0.0,0
benign,902a4721ddaba9f6619dd7920a9ed61d3835563adc44d207355feebd71bfa310.exe,data\raw\benign\902a4721ddaba9f6619dd7920a9ed61d3835563adc44d207355feebd71bfa310.exe,970200,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,7,5.595965368652474,5.614245895057633,0.2995887445887445,0.3135312306740878,256,18,1,1,0,0,0,1,1,0,0,0,0,0.0,0
malware,1b3feab547c227fce46787527a728a57b05f236dc7f3be77bade5b9e661017b4.ole,data\raw\malware\1b3feab547c227fce46787527a728a57b05f236dc7f3be77bade5b9e661017b4.ole,168899,68,0,0,0,0,0.0147058823529411,unknown,0,0,0,0,1,0,0,0,,13,5.754075748918372,1.5728037756193889,0.3558990876204122,0.3571897998211949,256,1,0,3,0,0,0,3,3,0,0,0,0,0.0,0
benign,a2c736e2a3b63fe0ddb28654994df83085bb735bfbd70da0aaa5458ed4b854e2.exe,data\raw\benign\a2c736e2a3b63fe0ddb28654994df83085bb735bfbd70da0aaa5458ed4b854e2.exe,23040,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,9,5.113655648515352,5.222882866086415,0.2851996527777777,0.405078125,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,1dd304879c4da40b83a23df44726fd280b3cb8e125b58b293f6051ee73b724c3.exe,data\raw\malware\1dd304879c4da40b83a23df44726fd280b3cb8e125b58b293f6051ee73b724c3.exe,430080,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,8,7.660337697146111,0.6694605053646563,0.3317127046130952,0.0953729538690476,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,1e779ab26512d6cfc42d803a0a2894ad9107c2b976ed5f899d7442254dbaa47a.exe,data\raw\malware\1e779ab26512d6cfc42d803a0a2894ad9107c2b976ed5f899d7442254dbaa47a.exe,458752,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,7,7.480230426216424,0.7117424429390905,0.314542497907366,0.1289542061941964,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,a9447372cc62144ca19196f8f18ffcb35f3907c10b8e4b2f442a026aeab5d05b.exe,data\raw\benign\a9447372cc62144ca19196f8f18ffcb35f3907c10b8e4b2f442a026aeab5d05b.exe,49432,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,9,6.038663498365397,5.39892315433491,0.3869760479041916,0.2928871985758213,256,20,1,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,14560f2199a38d754dd865b162d8c50ea50f0da5514b763e1e7bfb0f06f4a35b.ole,data\raw\benign\14560f2199a38d754dd865b162d8c50ea50f0da5514b763e1e7bfb0f06f4a35b.ole,12906,68,0,0,0,0,0.0147058823529411,unknown,0,0,0,0,1,1,0,0,,12,7.1659537070846335,6.138067074361618,0.3265147993181466,0.1848752518208585,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,3c264c77078bb3d9bd3d548d754a07710e88b565117a67b25dd5a4c6ab990496.ole,data\raw\malware\3c264c77078bb3d9bd3d548d754a07710e88b565117a67b25dd5a4c6ab990496.ole,155606,68,0,0,0,0,0.0147058823529411,unknown,0,0,0,0,1,0,0,0,,6,5.796621356916293,1.6271288817790095,0.3440355770343046,0.3567535956197061,256,1,0,3,0,0,0,3,3,0,0,0,0,0.0,0
benign,751941b4e09898c31791efeb5f90fc7367c89831d4a98637ed505e40763e287b.exe,data\raw\benign\751941b4e09898c31791efeb5f90fc7367c89831d4a98637ed505e40763e287b.exe,61440,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,1,5.9267964842577605,0.7387511573251438,0.3252766927083333,0.3158040364583333,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,2eb5d9d125bede2086d8252795011dd35b042bc5ac6a4f5b7047fbcf4706af7b.exe,data\raw\malware\2eb5d9d125bede2086d8252795011dd35b042bc5ac6a4f5b7047fbcf4706af7b.exe,131168,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,1,6.857648085512351,5.295761008221549,0.2927848255672115,0.1902826909002195,256,1,2,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,0cc6ad38534c09c71a7f9366d9561d48aef9616a643466707969714c7595fd57.ole,data\raw\benign\0cc6ad38534c09c71a7f9366d9561d48aef9616a643466707969714c7595fd57.ole,41311,68,0,0,0,0,0.0147058823529411,unknown,0,0,0,0,1,1,0,0,,22,7.722885630554934,6.2211540940129,0.3461305705502167,0.0849652634891433,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,d1c425e24d4c83685ca1587f2f2b1cced11b73e1387738a84b39ecb6f621ece2.exe,data\raw\benign\d1c425e24d4c83685ca1587f2f2b1cced11b73e1387738a84b39ecb6f621ece2.exe,52704,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,2,6.1326417282587045,5.425284763493042,0.3923611111111111,0.1596463266545233,256,17,1,4,0,0,0,4,4,0,0,0,0,0.0,0
benign,37df607966b7219faf58bb94e931b455b27e86c52c54878307c9a4c564067cf4.exe,data\raw\benign\37df607966b7219faf58bb94e931b455b27e86c52c54878307c9a4c564067cf4.exe,41778,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,0,0,0,,2,7.993833935327631,7.9581973860383854,0.3743836468954952,0.0043802958494901,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,4c6107c9c786e2de5eadd721580372f6028d66daa3d4d2ed9489106ac6d1560e.exe,data\raw\benign\4c6107c9c786e2de5eadd721580372f6028d66daa3d4d2ed9489106ac6d1560e.exe,64072,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,10,6.146054020479852,5.552658341094067,0.4032962916718691,0.2696029466849794,256,20,1,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,0b575e67baa129d190ba79deb71627dffe48f92d13eb35a966df163175a0c24c.exe,data\raw\malware\0b575e67baa129d190ba79deb71627dffe48f92d13eb35a966df163175a0c24c.exe,131168,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,2,6.854112733986734,5.29456476931744,0.2928305684313247,0.1904809099780434,256,1,2,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,857e2db65d56ec90bf7ffd3c51df4e9c577ca6576e399065f3220a5195e1f9bb.exe,data\raw\benign\857e2db65d56ec90bf7ffd3c51df4e9c577ca6576e399065f3220a5195e1f9bb.exe,327528,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,4,5.107021000295463,5.291611020976918,0.2409045944163552,0.240193204855768,256,13,1,1,0,0,0,1,1,0,0,0,0,0.0,0
malware,2a97f126c2922c8d53ef801400b580cecd519e0ae0a29f68f9a7b9b77fa29d0e.exe,data\raw\malware\2a97f126c2922c8d53ef801400b580cecd519e0ae0a29f68f9a7b9b77fa29d0e.exe,195232,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,0,4.925100079159977,5.037178262268303,0.2041110063923946,0.49667062776594,256,0,0,4,0,0,0,4,4,0,0,0,0,0.0,0
malware,1ffd84c2bbb3860d0f34c4b8e4ae097cda74a43338c24636829b7f424c565ff0.exe,data\raw\malware\1ffd84c2bbb3860d0f34c4b8e4ae097cda74a43338c24636829b7f424c565ff0.exe,152105,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,1,6.944683788150777,5.278625529457052,0.3428355412379606,0.1803622497616777,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,0704b67194c1ac90f93c62cd00d1742dfb0069dfc837657e29c63884a989fbb4.exe,data\raw\benign\0704b67194c1ac90f93c62cd00d1742dfb0069dfc837657e29c63884a989fbb4.exe,209920,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,0,6.542364511678223,5.424290205012997,0.311937881097561,0.1363852896341463,256,2,0,0,0,1,0,0,1,0,0,0,0,0.0,0
benign,44def887eaf39b6e4a76daa8c59ecb34baa30035825cf5737690d8fc8379ec94.exe,data\raw\benign\44def887eaf39b6e4a76daa8c59ecb34baa30035825cf5737690d8fc8379ec94.exe,24576,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,9,5.292123326505431,5.241657644230037,0.4608154296875,0.3226725260416667,256,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,2fb905625e6f2040cb2c9c2b615c1043ebc62aabe6173cbcfbf4c9477557be70.exe,data\raw\malware\2fb905625e6f2040cb2c9c2b615c1043ebc62aabe6173cbcfbf4c9477557be70.exe,110176,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,1,6.989040298500448,4.696480247636584,0.3213404008132443,0.1885074789427824,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,85f9d9edd044d2bb88e21c3abf373dc05684068e32ea9b9236cc276cea22f67d.exe,data\raw\benign\85f9d9edd044d2bb88e21c3abf373dc05684068e32ea9b9236cc276cea22f67d.exe,37376,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,3,5.787681438382025,3.3992136480990625,0.3766588184931507,0.3017711900684932,256,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,755c00b1e667605746edc0eb826412dca4f317fd290728b5c71e6a7c12f537ed.ole,data\raw\benign\755c00b1e667605746edc0eb826412dca4f317fd290728b5c71e6a7c12f537ed.ole,94208,68,0,0,0,0,0.0147058823529411,unknown,0,0,0,0,1,0,0,0,,5,5.133012356978108,3.0547572094131787,0.3893193783967391,0.379638671875,256,81,4,2,0,0,0,2,2,0,0,0,0,0.0,0
benign,d505b31200204d0854d67244dfddab81552937571e321d3f5520c5be8fcbc283.exe,data\raw\benign\d505b31200204d0854d67244dfddab81552937571e321d3f5520c5be8fcbc283.exe,73400,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,3,5.986870122388298,5.607931054885126,0.364141689373297,0.2810217983651226,256,10,1,1,0,0,0,1,1,0,0,0,0,0.0,0
malware,0c3fa86898afebf32112dcdfcd7d10049676ec324174a396638bc527a18605d3.exe,data\raw\malware\0c3fa86898afebf32112dcdfcd7d10049676ec324174a396638bc527a18605d3.exe,348160,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,3,7.818079102550368,0.6710830453201981,0.3406939338235294,0.0589671415441176,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,2d660914bbcabaeb1bf2e87f8aaf22d85099b576074b2ea4086acdf9ccebe522.exe,data\raw\malware\2d660914bbcabaeb1bf2e87f8aaf22d85099b576074b2ea4086acdf9ccebe522.exe,409600,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,0,7.682514662632394,0.6812377697877658,0.33429443359375,0.094853515625,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,544a20393e3e0c2935924ee0b5826bc65ae6a256fc041a865d4e84e3c1cfb4d8.exe,data\raw\benign\544a20393e3e0c2935924ee0b5826bc65ae6a256fc041a865d4e84e3c1cfb4d8.exe,71768,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,2,6.47312821281312,4.26075251081388,0.3339371307546538,0.1986261286367183,256,18,0,1,0,0,0,1,1,0,0,0,0,0.0,0
benign,5b11a884316154365dbcd253d922853525530eb2043083cdec691442aa7fd69e.ole,data\raw\benign\5b11a884316154365dbcd253d922853525530eb2043083cdec691442aa7fd69e.ole,40960,68,0,0,0,0,0.0147058823529411,unknown,0,0,0,0,1,0,0,0,,0,4.3827251512166985,3.6809760468458537,0.1681640625,0.4541015625,254,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,3b5f54748de72e7474be9c46d0d491d75954ae6d7eefb549d24656f6f5141ea7.exe,data\raw\malware\3b5f54748de72e7474be9c46d0d491d75954ae6d7eefb549d24656f6f5141ea7.exe,409600,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,7,7.681669629479797,0.6813267658758031,0.33661865234375,0.0951416015625,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,64354378404d42f492613b144a6d0b3418261f27a380a8a4387424fe0e3ffbc1.exe,data\raw\benign\64354378404d42f492613b144a6d0b3418261f27a380a8a4387424fe0e3ffbc1.exe,669224,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,3,6.509958090281112,5.354734235300624,0.3264736470897637,0.1593711522599309,256,31,1,1,0,0,0,1,1,0,0,0,0,0.0,0
benign,11a777c5f799e021448c9f3b210efce548340438e545afe2fde00e6e9f136f8e.ole,data\raw\benign\11a777c5f799e021448c9f3b210efce548340438e545afe2fde00e6e9f136f8e.ole,44527,68,0,0,0,0,0.0147058823529411,unknown,0,0,0,0,1,1,0,0,,17,7.772644276907522,6.657332438134627,0.3393671255642644,0.0686325151031958,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,0b1f3e01fbecff3467d2897ba452b96098540b81af2a01e80c720b45f6062538.exe,data\raw\malware\0b1f3e01fbecff3467d2897ba452b96098540b81af2a01e80c720b45f6062538.exe,434176,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,5,7.871193171439136,6.112851804230006,0.3522235222582547,0.0412551591981132,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
benign,a84c087174debb180c08f21b78342508b876b237f954bbe9c3940e0eb104f95b.exe,data\raw\benign\a84c087174debb180c08f21b78342508b876b237f954bbe9c3940e0eb104f95b.exe,106936,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,1,6.137428743832791,5.10096240607234,0.5333751028652652,0.2026726266177901,256,18,5,13,0,0,0,13,13,0,0,0,0,0.0,0
malware,0c6fcffa32f940442fb58d213d0c3d5d4be4bb901c08d5eba592045782a890e0.ole,data\raw\malware\0c6fcffa32f940442fb58d213d0c3d5d4be4bb901c08d5eba592045782a890e0.ole,238378,68,0,0,0,0,0.0147058823529411,unknown,0,0,0,0,1,0,0,0,,11,6.769080638952174,1.6604477401757731,0.3389784292174613,0.2354286049887154,256,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
malware,3ca119b4825e57b9c4ec69076b8cb46ad3c84c9e88a495d4c21e13a572a9cb95.exe,data\raw\malware\3ca119b4825e57b9c4ec69076b8cb46ad3c84c9e88a495d4c21e13a572a9cb95.exe,479232,68,1,0,0,0,0.0147058823529411,executable,1,0,0,0,0,1,1,0,,4,7.337391968327702,0.6987148700949142,0.3082870092147436,0.1558994391025641,256,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
